,meme_stock,ticker,price_2020-12-01,wsv_2020-12-01,price_2020-12-16,wsv_2020-12-16,price_2021-01-04,wsv_2021-01-04,price_2021-01-20,wsv_2021-01-20,regularMarketPrice,logo_url,trailingPegRatio,zip,sector,fullTimeEmployees,city,state,country,maxAge,industry,ebitdaMargins,profitMargins,grossMargins,operatingCashflow,revenueGrowth,operatingMargins,ebitda,targetLowPrice,recommendationKey,grossProfits,freeCashflow,targetMedianPrice,currentPrice,earningsGrowth,currentRatio,returnOnAssets,numberOfAnalystOpinions,targetMeanPrice,debtToEquity,returnOnEquity,targetHighPrice,totalCash,totalDebt,totalRevenue,totalCashPerShare,financialCurrency,revenuePerShare,quickRatio,recommendationMean,exchange,shortName,longName,exchangeTimezoneShortName,isEsgPopulated,quoteType,market,enterpriseToRevenue,beta3Year,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,totalAssets,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,yield,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,beta,enterpriseValue,priceHint,threeYearAverageReturn,legalType,lastDividendDate,earningsQuarterlyGrowth,priceToSalesTrailing12Months,dateShortInterest,pegRatio,ytdReturn,forwardPE,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,impliedSharesOutstanding,fiveYearAverageReturn,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,averageVolume10days,dividendRate,exDividendDate,startDate,regularMarketDayLow,trailingPE,regularMarketVolume,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,dayLow,ask,askSize,volume,fiftyTwoWeekHigh,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,fax
22,True,DTE,100.85515665058105,0,99.47334539351036,0,97.51049966269657,1,96.40488455417275,0,,,4.3285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,True,KE,15.989999771118164,18,16.329999923706055,9,16.110000610351562,6,17.850000381469727,27,24.35,https://logo.clearbit.com/kimballelectronics.com,,47546,Industrials,7200.0,Jasper,IN,United States,1.0,Electrical Equipment & Parts,0.06483,0.02611,0.08089,-135184992.0,0.387,0.04561,94828000.0,27.0,strong_buy,104602000.0,-201449248.0,28.0,24.35,2.8,1.864,0.04298,3.0,30.67,50.961,0.085260004,37.0,19715000.0,232504992.0,1462706944.0,0.798,USD,58.426,0.777,1.3,NMS,"Kimball Electronics, Inc.","Kimball Electronics, Inc.",EST,False,EQUITY,us_market,0.554,,8.55,0.122969866,,2.62,,24710300.0,,,,18.464,217563.0,0.0088,,1656547200.0,0.68806,38144000.0,1.58,,-0.1573345,1.3187824,0.04919,1719705600.0,,1664496000.0,3.8,1667174400.0,23535355.0,1.409482,810780032.0,2.0,,,,2.709,0.41135773,1669766400.0,,,9.293894,,0.0092,300619.0,0.0,,24.2,24.28,19.8385,0.0,0.0,,24.8178,,85190.0,24.2,20.8214,0.0,24.28,85190.0,,,,24.2,15.411392,114281.0,,601695808.0,,,59130.0,24.2,24.46,800.0,114281.0,24.8178,,16.66,23.0,False,,900.0,24.8178,
24,True,AA,20.285182708415682,18,21.85015315400413,5,23.39531457984569,3,23.276455651889837,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,True,HOOD,,0,,0,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,True,TLRY,9.0,1,9.899999618530273,14,8.430000305175781,1,19.389999389648438,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,True,UNIT,9.077579426940895,1,9.798503343750196,1,10.420346161541168,0,11.46860063292968,3,,,0.594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,True,SNAP,44.900001525878906,2,52.11000061035156,0,50.439998626708984,0,50.61000061035156,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,True,NRDY,10.010000228881836,0,10.649999618530273,0,11.109999656677246,0,11.199999809265137,0,2.45,https://logo.clearbit.com/nerdy.com,,63101,Technology,1000.0,Saint Louis,MO,United States,1.0,Software—Application,-0.56596,-0.0563,0.68827003,-52412000.0,0.015,-0.5767,-92182000.0,2.5,buy,93964000.0,-19644250.0,4.0,2.45,,3.133,-0.31103,9.0,4.33,4.537,-0.24061,6.0,106382000.0,3807000.0,162878000.0,1.141,USD,1.956,3.017,2.1,NYQ,Nerdy Inc.,"Nerdy, Inc.",EST,False,EQUITY,us_market,1.009,,-1.784,-0.62537766,,-0.38,,93241800.0,,,,0.517,6029740.0,0.0647,,1640908800.0,0.66285,-9170000.0,-0.192,,-0.15151536,4.7388783,0.23706,1703980800.0,,1664496000.0,12.98,1664496000.0,49618644.0,,164413760.0,4.0,,,,,1.402537,1667174400.0,,,-6.4473686,,0.107700005,5027775.0,0.0,,2.48,2.42,3.1829,0.0,0.0,,2.6334,,422670.0,2.48,2.349,0.0,2.42,422670.0,,,,2.4,,899854.0,,228442416.0,,,1341153.0,2.4,2.6,800.0,899854.0,6.836,,1.59,2.46,False,,1000.0,2.6334,
30,True,LL,29.0,33,31.739999771118164,15,31.200000762939453,9,31.260000228881836,68,6.295,https://logo.clearbit.com/llflooring.com,,23230,Consumer Cyclical,2400.0,Richmond,VA,United States,1.0,Home Improvement Retail,0.026600001,0.01175,0.36475,-135374000.0,-0.048,0.01408,30114000.0,6.0,hold,440042000.0,-165541632.0,6.0,6.295,,1.952,0.01592,1.0,6.0,75.532,0.050100002,6.0,6051000.0,204154000.0,1132091008.0,0.207,USD,39.109,0.049,3.0,NYQ,"LL Flooring Holdings, Inc.","LL Flooring Holdings, Inc.",EST,False,EQUITY,us_market,0.343,,12.913,-0.61707175,,0.16,,29301900.0,,,,9.422,2114828.0,0.0722,,1640908800.0,0.77559996,13307000.0,0.48,,-0.14422739,0.66811717,0.02481,1703980800.0,,1664496000.0,3.87,1667174400.0,28511021.0,2.119612,388858240.0,2.0,,,,,0.16293342,1669766400.0,1.09,,39.34375,,0.1047,2248629.0,0.0,,6.46,6.35,10.242,0.0,0.0,,6.42,,704480.0,6.46,7.245,0.0,6.35,704480.0,,,,6.16,13.114584,312855.0,,184455456.0,,,465942.0,6.16,6.34,800.0,312855.0,17.96,,5.84,6.33,False,,900.0,6.42,
31,False,ALOR,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,False,SCAQ,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,False,RXST,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,False,HCAR,,0,,0,,0,10.09000015258789,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,False,FACT,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,False,EVC,2.7329938861544294,0,3.082596000954509,0,2.649105756988729,0,2.9669987364118877,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,False,TETC,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,False,GCO,31.850000381469727,0,30.25,0,30.200000762939453,0,37.93000030517578,0,45.61,https://logo.clearbit.com/genesco.com,,37217-2895,Consumer Cyclical,5400.0,Nashville,TN,United States,1.0,Apparel Retail,0.07438,0.04514,0.48514,-110116000.0,-0.036,0.05653,177339008.0,50.0,hold,1181136000.0,-139641120.0,56.5,45.61,-0.208,1.569,0.053340003,2.0,56.5,106.659,0.1877,63.0,44939000.0,597859008.0,2384285952.0,3.439,USD,177.178,0.198,2.7,NYQ,Genesco Inc.,Genesco Inc.,EST,False,EQUITY,us_market,0.521,,7.003,-0.28308707,,7.4,,13069100.0,,,,42.829,694518.0,0.0531,,1643414400.0,0.93952006,107799000.0,7.61,0.17,-0.11324203,1.0649327,0.05644,1706486400.0,,1659139200.0,5.98,1665705600.0,11427491.0,1.923104,1241956864.0,2.0,,,103161600.0,-0.301,0.25000426,1668470400.0,0.75,,6.1635137,,0.0689,778595.0,0.0,,48.41,46.34,55.7701,0.0,0.0,,47.54,,153820.0,48.41,45.405,0.0,46.34,153820.0,,103161600.0,,43.57,5.9934297,335444.0,,596081664.0,,,157285.0,43.57,48.98,800.0,335444.0,72.34,,37.54,45.61,False,,800.0,47.54,
39,False,ALLK,109.16000366210938,0,120.25,0,140.0,0,128.32000732421875,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,False,EVBG,127.68000030517578,0,139.80999755859375,0,148.83999633789062,0,143.36000061035156,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,False,TSLX,15.806711946610312,0,15.967211641841994,0,16.16098513642141,0,16.463278435931528,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,False,GCMG,8.801630240837037,0,11.815886606221355,0,12.381638742896508,0,12.19614563560548,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,False,VVNT,22.229999542236328,0,21.579999923706055,0,20.850000381469727,0,21.25,0,11.88,https://logo.clearbit.com/vivint.com,,84604,Industrials,11000.0,Provo,UT,United States,1.0,Security & Protection Services,0.056110002,-0.07666,0.75753,-10098000.0,0.136,0.01289,91771000.0,7.0,hold,1095023000.0,642473856.0,12.0,11.88,,0.466,0.00449,5.0,10.6,,,12.0,305352000.0,2760225024.0,1635613952.0,1.431,USD,7.74,0.362,2.8,NYQ,"Vivint Smart Home, Inc.","Vivint Smart Home, Inc.",EST,False,EQUITY,us_market,3.051,,54.373,0.31561458,,-0.66,,213388992.0,,,,-8.155,2638192.0,0.0124,,1640908800.0,0.82519996,-125387000.0,-1.267,,-0.1573345,,0.08715,1703980800.0,,1664496000.0,4.64,1667174400.0,43971663.0,1.308128,4989853184.0,2.0,,,,,1.5499141,1669766400.0,1.11,,-18.0,,0.0395,3392637.0,0.0,,11.88,11.88,6.3377,0.0,0.0,,11.91,,4193210.0,11.88,8.147,0.0,11.88,4193210.0,,,,11.875,,1357041.0,,2535061248.0,,,1058992.0,11.875,11.92,36900.0,1357041.0,11.93,,3.26,11.87,False,,4000.0,11.91,801 377 4116
44,False,LIVN,53.400001525878906,0,64.0,0,66.56999969482422,0,66.37999725341797,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,False,TENB,35.91999816894531,0,40.54999923706055,0,53.0,0,56.70000076293945,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
